START_ID,END_ID,TYPE,name
慢性肾盂肾炎,高血压,acompany_with,并发症
药物免疫性血小板减少性紫癜,消化道出血,acompany_with,并发症
慢性筛窦炎,颅内出血,acompany_with,并发症
眼类肉瘤病,白内障,acompany_with,并发症
脐膨出-巨舌-巨体综合征,脐膨出,acompany_with,并发症
急性鼻炎,风湿热,acompany_with,并发症
衣原体淋巴肉芽肿,溃疡性结肠炎,acompany_with,并发症
Pancoast综合征,颈肩痛,acompany_with,并发症
脊髓分裂症,脊椎结核后突畸形,acompany_with,并发症
急性血源性骨髓炎,骨髓炎,acompany_with,并发症
小螺菌感染,肾炎,acompany_with,并发症
妊娠合并肾病综合征,营养不良,acompany_with,并发症
老年人神经症,心律失常,acompany_with,并发症
减压病,血管瘤,acompany_with,并发症
爆裂性眼眶骨折,玻璃体积血,acompany_with,并发症
高尿酸血症肾病,高血压,acompany_with,并发症
老年人非霍奇金恶性淋巴肿瘤,肠套叠,acompany_with,并发症
嗜碱性粒细胞增多症,急性粒细胞缺乏,acompany_with,并发症
肛门异物感,肛门瘙痒症,acompany_with,并发症
巴瑞特综合征,溃疡病出血,acompany_with,并发症
婴儿手足搐搦症,肌肉痉挛,acompany_with,并发症
药疹,过敏性休克,acompany_with,并发症
肝豆状核变性伴发的精神障碍,肝性脑病,acompany_with,并发症
寇热,心内膜炎,acompany_with,并发症
颅骨骨折,外伤性癫痫,acompany_with,并发症
单纯性雀斑样痣,色素斑,acompany_with,并发症
颅内静脉血栓形成,海绵窦血栓,acompany_with,并发症
经行流涎,经行流涎,acompany_with,并发症
H7N9型禽流感,心动过缓,acompany_with,并发症
继发性化脓性腹膜炎,脓肿,acompany_with,并发症
胃病,十二指肠溃疡,acompany_with,并发症
斑疹伤寒立克次体肺炎,中耳炎,acompany_with,并发症
牙体缺损,牙列拥挤,acompany_with,并发症
过敏性血管炎,腹痛,acompany_with,并发症
尸厥,老年人心脏猝死,acompany_with,并发症
小儿常染色体隐性小脑性共济失调,糖尿病,acompany_with,并发症
原发性免疫缺陷病,病毒性肝炎,acompany_with,并发症
肠道病毒71型感染,延髓性麻痹,acompany_with,并发症
周期性瘫痪,吞咽困难,acompany_with,并发症
颚口线虫病,脑疝,acompany_with,并发症
食管穿孔,休克,acompany_with,并发症
不完全性肠梗阻,腹胀,acompany_with,并发症
蓝鼓膜与胆固醇肉芽肿,化脓性耳廓软骨膜炎,acompany_with,并发症
急性肾功能衰竭,脱水,acompany_with,并发症
阑尾腺癌,肠梗阻,acompany_with,并发症
汉坦病毒肺综合征,休克,acompany_with,并发症
空洞型肺结核,脓胸,acompany_with,并发症
共同性外斜视,屈光不正,acompany_with,并发症
半椎体畸形,脊柱侧凸,acompany_with,并发症
急性肾功能不全,心力衰竭,acompany_with,并发症
免疫介导性肾脏病,败血症,acompany_with,并发症
先天性纯红细胞再生障碍性贫血,血色病,acompany_with,并发症
神经性阳痿,勃起功能障碍,acompany_with,并发症
睾丸畸胎瘤,精索静脉曲张,acompany_with,并发症
糖尿病乳酸性酸中毒,糖尿病性神经病,acompany_with,并发症
慢性自身免疫性甲状腺炎,水肿,acompany_with,并发症
传导性耳鸣,失眠,acompany_with,并发症
血虚眩晕,失眠症,acompany_with,并发症
中老年男子部分性雄激素缺乏综合征,胃癌,acompany_with,并发症
流行性出血热,心律失常,acompany_with,并发症
其他类精神活性物质依赖,梅毒,acompany_with,并发症
盆底痉挛综合症,痔疮,acompany_with,并发症
小儿再生障碍性贫血,心肌缺血,acompany_with,并发症
耳疔,头痛,acompany_with,并发症
假性尖锐湿疣,乳头的乳头状瘤,acompany_with,并发症
原发性高血压,心力衰竭,acompany_with,并发症
韧带炎,十字韧带损伤,acompany_with,并发症
空气栓塞,昏迷,acompany_with,并发症
妊娠合并再生障碍性贫血,败血症,acompany_with,并发症
心肾不交,失眠,acompany_with,并发症
维生素B1缺乏病,败血症,acompany_with,并发症
变形杆菌食物中毒,休克,acompany_with,并发症
先天性拇内翻,步态异常,acompany_with,并发症
侵袭性婴儿纤维瘤病,婴儿肌纤维瘤病,acompany_with,并发症
小儿铁粒幼红细胞性贫血,心肌病,acompany_with,并发症
帕金森病性痴呆,抑郁症,acompany_with,并发症
乳腺炎,脓毒症和菌血症,acompany_with,并发症
新生儿脑瘫,癫痫,acompany_with,并发症
唇炎,唇癌,acompany_with,并发症
黄斑病,黄斑囊样水肿,acompany_with,并发症
阵发性室性心动过速,心肌梗死,acompany_with,并发症
颈部开放性损伤,心律失常,acompany_with,并发症
狂病,精神分裂症,acompany_with,并发症
肠出血性大肠埃希杆菌感染,紫癜,acompany_with,并发症
小儿遗传性痉挛性截瘫,视神经萎缩,acompany_with,并发症
未分化结缔组织病,胸腔积液,acompany_with,并发症
腱鞘炎,肿胀,acompany_with,并发症
老年人胆囊炎,休克,acompany_with,并发症
玻璃体及视网膜脱离手术所致青光眼,化脓性葡萄膜炎,acompany_with,并发症
急性应激反应,精神障碍,acompany_with,并发症
颅狭症,腭裂,acompany_with,并发症
胰多肽瘤,腹痛,acompany_with,并发症
非寄生虫性肝囊肿,腹痛,acompany_with,并发症
新生儿柯萨奇病毒B感染,黄疸,acompany_with,并发症
双侧先天性肾上腺皮质增生,隐睾,acompany_with,并发症
视网膜血管炎,视网膜脱离,acompany_with,并发症
胃肠食物不耐受症,水肿,acompany_with,并发症
骨产道异常性难产,子宫收缩乏力,acompany_with,并发症
弓形体脑病,腹膜炎,acompany_with,并发症
室管膜肿瘤,脑水肿,acompany_with,并发症
玻璃体出血,视网膜脱离,acompany_with,并发症
颅狭症,先天性心脏病,acompany_with,并发症
排卵障碍,肥胖症,acompany_with,并发症
动眼、滑车及外展神经疾病,瘫痪,acompany_with,并发症
耵聍栓塞,耳聋,acompany_with,并发症
永存动脉干,动脉导管未闭,acompany_with,并发症
食管过短,食管裂孔疝,acompany_with,并发症
黄水疮,肾小球肾炎,acompany_with,并发症
胁痛,肝硬化,acompany_with,并发症
神昏,黄疸,acompany_with,并发症
焦油性黑变病,角化病,acompany_with,并发症
胰石症,闭塞性动脉硬化,acompany_with,并发症
老年人肾病综合征,肺栓塞,acompany_with,并发症
母儿ABO血型不合,新生儿胆红素脑病,acompany_with,并发症
微小度数斜视,屈光不正,acompany_with,并发症
遗传性多发脑梗死性痴呆,褥疮,acompany_with,并发症
维生素A摄入过多,儿童胰腺功能不全并中性粒细胞减少症综合征,acompany_with,并发症
甲状腺功能亢进性心肌病,心力衰竭,acompany_with,并发症
湄公血吸虫病,败血症,acompany_with,并发症
失语症,记忆障碍,acompany_with,并发症
胃肠道伴癌综合征,水肿,acompany_with,并发症
意识障碍,昏迷,acompany_with,并发症
脑结核瘤,恶心和呕吐,acompany_with,并发症
风轮湿热,聚星障,acompany_with,并发症
肝腺瘤,肝癌,acompany_with,并发症
联合免疫缺陷病,淋巴瘤,acompany_with,并发症
小儿军团病,小儿急性中毒性脑病,acompany_with,并发症
红斑性肢痛症,高血压,acompany_with,并发症
冠状动脉终止异常,心律失常,acompany_with,并发症
心肌梗塞并发左心室室壁瘤,肺栓塞,acompany_with,并发症
进食障碍,电解质紊乱,acompany_with,并发症
急性呼吸窘迫综合征,气胸,acompany_with,并发症
甲状腺功能正常的甲状腺肿大,甲状腺血管瘤,acompany_with,并发症
白细胞减少症,中性粒细胞减少症,acompany_with,并发症
颈部血管瘤,运动障碍疾病,acompany_with,并发症
阴囊癌,膀胱癌,acompany_with,并发症
强直性脊柱炎,前列腺炎,acompany_with,并发症
脾良性肿瘤,休克,acompany_with,并发症
矽肺,肺气肿,acompany_with,并发症
粟丘疹,痤疮,acompany_with,并发症
迁延性昏迷,脑挫裂伤,acompany_with,并发症
物理性变应性,瘙痒症,acompany_with,并发症
角膜溃疡,化脓性眼内炎,acompany_with,并发症
小儿神经源性膀胱,尿毒症,acompany_with,并发症
胃肠型食物中毒,头痛,acompany_with,并发症
呼吸性细支气管相关的间质性肺疾病,气胸,acompany_with,并发症
维生素B1缺乏病,心肌炎,acompany_with,并发症
虹膜囊肿,青光眼,acompany_with,并发症
缺血性结肠炎,心脏病,acompany_with,并发症
尿道创伤,尿瘘,acompany_with,并发症
中间型链球菌感染,肺脓肿,acompany_with,并发症
眼内转移性肿瘤,角膜葡萄肿,acompany_with,并发症
食管失弛缓症,膈疝,acompany_with,并发症
空调病,耳鸣,acompany_with,并发症
Stargardt病,失眠,acompany_with,并发症
鲜红斑痣,小儿血管瘤,acompany_with,并发症
脊髓灰质炎,电解质紊乱,acompany_with,并发症
肠系膜裂孔疝,腹部肿块,acompany_with,并发症
联合瓣膜病变,猝死,acompany_with,并发症
局灶性节段性肾小球硬化,营养不良,acompany_with,并发症
消化不良,胃癌,acompany_with,并发症
轮状病毒所致胃肠炎,病毒性心肌炎,acompany_with,并发症
过敏性血管炎,头痛,acompany_with,并发症
腹卒中综合征,休克,acompany_with,并发症
小儿指甲-髌骨综合征,膀胱输尿管反流,acompany_with,并发症
肝内胆管结石,慢性胆管炎,acompany_with,并发症
嵌顿包茎,水肿,acompany_with,并发症
小儿金葡菌性烫伤样皮肤综合征,肺炎,acompany_with,并发症
营养性巨幼红细胞性贫血,腹泻,acompany_with,并发症
桡骨颈骨折和桡骨头骨骺分离,下尺桡关节脱位,acompany_with,并发症
鼠疫,败血症,acompany_with,并发症
结肠憩室病,肠梗阻,acompany_with,并发症
肝脏外伤,胆汁性腹膜炎,acompany_with,并发症
脚癣,湿疹,acompany_with,并发症
坏死性肠炎,弥散性血管内凝血,acompany_with,并发症
韦尼克脑病,胰腺炎,acompany_with,并发症
呼吸道异物,肺脓肿,acompany_with,并发症
抗体免疫缺陷病,支气管扩张,acompany_with,并发症
跟骨骨骺骨软骨病,缺血性坏死,acompany_with,并发症
小儿乳糜泻,关节炎,acompany_with,并发症
新生儿流行性腹泻,败血症,acompany_with,并发症
高钠血症,休克,acompany_with,并发症
输卵管阻塞,月经不调,acompany_with,并发症
神经系统先天性疾病,植物神经功能障碍,acompany_with,并发症
口唇疱疹,脑膜炎,acompany_with,并发症
消化道出血,失血性休克,acompany_with,并发症
小儿维生素B2缺乏病,虹膜炎,acompany_with,并发症
酒精性肝硬化,肝性脑病,acompany_with,并发症
气管前间隙感染,肺炎,acompany_with,并发症
十二指肠溃疡,腹痛,acompany_with,并发症
滑膜肉瘤,肺转移瘤,acompany_with,并发症
肌萎缩性侧索硬化,呼吸道感染,acompany_with,并发症
硼酸中毒,贫血,acompany_with,并发症
老年人吸入性肺炎,意识障碍,acompany_with,并发症
急黄,黄疸,acompany_with,并发症
肝病,结节性多动脉炎,acompany_with,并发症
恶性高血压视网膜病变,抽搐与惊厥,acompany_with,并发症
神经鞘瘤,共济失调,acompany_with,并发症
联合免疫缺陷病,哮喘,acompany_with,并发症
桡骨干下1/3骨折合并下尺桡关节脱位,正中神经损伤,acompany_with,并发症
股动脉损伤,失血性休克,acompany_with,并发症
胆囊胆固醇沉着症,急性胆囊炎,acompany_with,并发症
老年人支原体肺炎,癫痫,acompany_with,并发症
福克斯-阜太斯病,汗管瘤,acompany_with,并发症
脊柱侧凸,脊柱畸形,acompany_with,并发症
急性尿道炎,子宫内膜炎,acompany_with,并发症
老年人预激综合征,猝死,acompany_with,并发症
软腭癌,吞咽困难,acompany_with,并发症
棘突骨折,骨折,acompany_with,并发症
妊娠合并获得性免疫缺陷综合征,淋巴瘤,acompany_with,并发症
幼淋巴细胞白血病,中枢神经系统白血病,acompany_with,并发症
右心室双出口,急性呼吸窘迫综合征,acompany_with,并发症
煤炭工尘肺,自发性气胸,acompany_with,并发症
外层渗出性视网膜病变,虹膜睫状体炎,acompany_with,并发症
艾滋病,痴呆,acompany_with,并发症
泌尿生殖系血吸虫病,慢性肺源性心脏病,acompany_with,并发症
肝包虫病,腹痛,acompany_with,并发症
微小病变型肾病,肾功能衰竭,acompany_with,并发症
多杀巴斯德杆菌病,骨髓炎,acompany_with,并发症
亚急性联合变性,贫血,acompany_with,并发症
妊娠呕吐,胎儿生长受限,acompany_with,并发症
老年人肺心病,上消化道出血,acompany_with,并发症
脊椎病,恶心和呕吐,acompany_with,并发症
新生儿ABO溶血病,耳聋,acompany_with,并发症
老年人糖尿病,糖尿病足,acompany_with,并发症
梅毒,心肌梗死,acompany_with,并发症
乙醚中毒,血尿,acompany_with,并发症
病毒性结膜炎,白内障,acompany_with,并发症
口腔疾病,高血压,acompany_with,并发症
小儿肠旋转不良,营养不良,acompany_with,并发症
过敏性结膜炎,水肿,acompany_with,并发症
甲状腺功能亢进症的肾损害,恶心和呕吐,acompany_with,并发症
先天性喉闭锁,新生儿窒息,acompany_with,并发症
维生素D缺乏性佝偻病,漏斗胸,acompany_with,并发症
心血瘀阻,心血虚,acompany_with,并发症
纤维肌痛综合征,焦虑症,acompany_with,并发症
浸淫疮,瘙痒症,acompany_with,并发症
长骨造釉细胞瘤,骨纤维异样增殖症,acompany_with,并发症
恶性血管内皮细胞瘤,充血性心力衰竭,acompany_with,并发症
肛窦炎,肛乳头炎,acompany_with,并发症
老年人蛛网膜下腔出血,癫痫,acompany_with,并发症
原位癌,腹膜转移癌,acompany_with,并发症
睫状环阻滞性青光眼,高眼压症,acompany_with,并发症
卡他莫拉菌感染,呼吸衰竭,acompany_with,并发症
血管内皮瘤,肺转移性肿瘤,acompany_with,并发症
额叶癫痫,癫痫,acompany_with,并发症
阴囊丝虫病,睾丸炎,acompany_with,并发症
高原适应不全症,高原红细胞增多症,acompany_with,并发症
下丘脑综合征,高钠血症,acompany_with,并发症
小儿先天性肾盂输尿管连接部梗阻,高血压,acompany_with,并发症
乳腺肿瘤,乳腺癌皮肤转移,acompany_with,并发症
中暑痉挛,肺水肿,acompany_with,并发症
肾动脉狭窄,脑血栓,acompany_with,并发症
呼吸系统疾病伴发的精神障碍,上消化道出血,acompany_with,并发症
小儿多发性肾小管功能障碍综合征,蛋白尿,acompany_with,并发症
月经过多,腺癌,acompany_with,并发症
多毛症,库欣综合征,acompany_with,并发症
脑动脉硬化症,糖尿病和高血压,acompany_with,并发症
中暑痉挛,呼吸性碱中毒,acompany_with,并发症
溃疡性肠炎,下消化道出血,acompany_with,并发症
法洛三联症,肺动脉高压,acompany_with,并发症
小袋纤毛虫病,阑尾炎,acompany_with,并发症
角化棘皮瘤,烧伤,acompany_with,并发症
乳房疼痛,乳腺结核,acompany_with,并发症
黄褐斑,子宫肌瘤,acompany_with,并发症
幼女性外阴阴道炎,尿道炎,acompany_with,并发症
肾脓肿,急性肾盂肾炎,acompany_with,并发症
先天性睾丸发育不全,斜颈,acompany_with,并发症
食管源性胸痛,吞咽困难,acompany_with,并发症
桡骨茎突部狭窄性腱鞘炎,肿胀,acompany_with,并发症
其他弧菌感染,肺水肿,acompany_with,并发症
酒精性股骨头坏死,骨关节炎,acompany_with,并发症
小儿黏多糖贮积病Ⅳ型,截瘫,acompany_with,并发症
黄热病,弥散性血管内凝血,acompany_with,并发症
子宫恶性肿瘤,腹水,acompany_with,并发症
腺病毒性肠炎,肺炎,acompany_with,并发症
聤耳,化脓性中耳炎,acompany_with,并发症
酒中毒性痴呆,慢性酒中毒,acompany_with,并发症
幼年型类风湿病,肌肉萎缩,acompany_with,并发症
肛肠疾病,直肠癌,acompany_with,并发症
青少年及小儿卵巢肿瘤,绒毛膜癌,acompany_with,并发症
小儿军团病,肺脓肿,acompany_with,并发症
棘阿米巴性角膜炎,视网膜脱离,acompany_with,并发症
胃损伤,腹膜炎,acompany_with,并发症
小儿心面综合征,毛细血管瘤,acompany_with,并发症
妊娠合并红细胞增多症,高血压,acompany_with,并发症
小儿致心律失常性右室心肌病,心律失常,acompany_with,并发症
脊椎外伤,骨折,acompany_with,并发症
脑栓塞,心律失常,acompany_with,并发症
乳头皲裂,急性乳腺炎,acompany_with,并发症
肾上腺危象,休克,acompany_with,并发症
小儿先天性面肌双瘫综合征,暴露性角膜炎,acompany_with,并发症
缺血性多形性室性心动过速,心力衰竭,acompany_with,并发症
老年人血栓性疾病,静脉血栓形成,acompany_with,并发症
纳氏囊肿,尿道炎,acompany_with,并发症
鼻神经胶质瘤,溢泪症,acompany_with,并发症
含亚硝酸盐类植物性食物中毒,昏迷,acompany_with,并发症
盲肠肉芽肿,氨基甲酸酯类农药中毒,acompany_with,并发症
结肠阿米巴,肠瘘,acompany_with,并发症
新生儿流行性腹泻,代谢性酸中毒,acompany_with,并发症
膝关节创伤性滑膜炎,关节炎,acompany_with,并发症
多发性硬化伴发的葡萄膜炎,黄斑囊样水肿,acompany_with,并发症
妊娠合并沙眼衣原体感染,新生儿肺炎,acompany_with,并发症
胫骨结节骨软骨病,骨关节炎,acompany_with,并发症
局灶性节段性肾小球硬化,水肿,acompany_with,并发症
科干综合征,头痛,acompany_with,并发症
药物过敏性口炎,红斑,acompany_with,并发症
小儿戊型病毒性肝炎,腹膜炎,acompany_with,并发症
垂体危象与垂体卒中,腹泻,acompany_with,并发症
高钾血症,低钾血症,acompany_with,并发症
特发性嗜酸性粒细胞增多综合征,充血性心力衰竭,acompany_with,并发症
麻痹性痴呆,痴呆,acompany_with,并发症
弯曲菌感染,胆囊炎,acompany_with,并发症
血管球瘤,营养不良,acompany_with,并发症
高渗性脱水,休克,acompany_with,并发症
功能性胃肠病,病毒性肠炎,acompany_with,并发症
子宫积液,盆腔炎,acompany_with,并发症
痛风和高尿酸血症,I型糖尿病,acompany_with,并发症
偏执性精神障碍,妄想症,acompany_with,并发症
心脏病,脑梗塞,acompany_with,并发症
肥厚型梗阻性心肌病,猝死,acompany_with,并发症
天花,喉炎,acompany_with,并发症
外阴脂肪肉瘤,肺转移瘤,acompany_with,并发症
胼胝体进行性变性,心肌梗死,acompany_with,并发症
外阴丹毒,外阴疖病,acompany_with,并发症
肝结核,腹痛,acompany_with,并发症
闭合性脊髓损伤,肺栓塞,acompany_with,并发症
咽后壁憩室,吞咽困难,acompany_with,并发症
子宫囊肿,子宫肌瘤,acompany_with,并发症
新生儿晚期代谢性酸中毒,代谢性酸中毒,acompany_with,并发症
阿米巴肝脓肿,心包炎,acompany_with,并发症
肺炎球菌脑膜炎,癫痫,acompany_with,并发症
卵巢囊肿蒂扭转,月经不调,acompany_with,并发症
小儿肥胖通气不良综合征,闭经,acompany_with,并发症
胃节律紊乱综合征,胃食管反流病,acompany_with,并发症
脆弱性骨硬化,成骨不全,acompany_with,并发症
毛细血管瘤,运动障碍疾病,acompany_with,并发症
汉坦病毒肺综合征,窦性心动过速,acompany_with,并发症
脑膜炎球菌性脑膜炎,化脓性关节炎,acompany_with,并发症
流行性腮腺炎,肾炎,acompany_with,并发症
肘关节脱位,创伤性关节炎,acompany_with,并发症
肾硬化症,尿毒症,acompany_with,并发症
主动脉瓣关闭不全,充血性心力衰竭,acompany_with,并发症
胆道运动功能障碍综合征,小儿胆道蛔虫症,acompany_with,并发症
阴道炎,不孕不育,acompany_with,并发症
小儿脑震荡,失眠,acompany_with,并发症
副肿瘤性小脑变性,痴呆,acompany_with,并发症
不孕不育,内分泌失调,acompany_with,并发症
臀先露,新生儿窒息,acompany_with,并发症
颈椎椎管狭窄症,瘫痪,acompany_with,并发症
足舟状骨骨软骨病,创伤性关节炎,acompany_with,并发症
老年病,老年人低血压,acompany_with,并发症
老年人甲状腺功能亢进危象,休克,acompany_with,并发症
绝经与心血管疾病,猝死,acompany_with,并发症
肩袖损伤,肌肉萎缩,acompany_with,并发症
流行性感冒,细菌性肺炎,acompany_with,并发症
新生儿单纯疱疹病毒感染,白内障,acompany_with,并发症
高泌乳素血症,痤疮,acompany_with,并发症
锑末沉着症,肺气肿,acompany_with,并发症
爆裂性眼眶骨折,虹膜睫状体炎,acompany_with,并发症
多囊卵巢综合征,乳腺癌,acompany_with,并发症
纤维肌痛症,类风湿关节炎,acompany_with,并发症
早产儿,早产儿贫血,acompany_with,并发症
小儿胃肠炎,消化道出血,acompany_with,并发症
黄体血肿,女性不孕症,acompany_with,并发症
Marie-Bamberger综合征,关节痛,acompany_with,并发症
眼球穿通伤,头痛,acompany_with,并发症
胸部阿米巴病,脑脓肿,acompany_with,并发症
射精功能障碍,不孕不育,acompany_with,并发症
急性化脓性脊髓炎,脊髓损伤,acompany_with,并发症
退变性骶髂关节炎,骶髂关节结核,acompany_with,并发症
第3腰椎横突过长畸形,软组织损伤,acompany_with,并发症
小儿迁延性肾小球肾炎,慢性肾炎,acompany_with,并发症
小脑脑桥角脑膜瘤,脑水肿,acompany_with,并发症
小儿硬化性胆管炎,溃疡性结肠炎,acompany_with,并发症
肠结,休克,acompany_with,并发症
胃寒呕吐,腹痛,acompany_with,并发症
小儿食管化学性烧伤,小儿消化道出血,acompany_with,并发症
糖尿病型牙周炎,肿胀,acompany_with,并发症
耳硬化症,鼓室硬化症,acompany_with,并发症
癔球症,喉癌,acompany_with,并发症
肾功能衰竭,心力衰竭,acompany_with,并发症
膝关节内侧副韧带断裂,髌骨骨折,acompany_with,并发症
内脏动脉慢性闭塞,急性肠系膜上动脉梗死,acompany_with,并发症
急性化脓性腱鞘炎,脓性指头炎,acompany_with,并发症
新生儿呕吐,吸入性肺炎,acompany_with,并发症
男子雄激素源性秃发,视网膜母细胞瘤,acompany_with,并发症
阴道前壁膨出,肾积水,acompany_with,并发症
前列腺癌,尿失禁,acompany_with,并发症
会厌炎,小儿高热,acompany_with,并发症
病毒性脑膜炎,脑疝,acompany_with,并发症
老年人风湿性心脏病,脑梗死,acompany_with,并发症
先天性巨结肠,肠梗阻,acompany_with,并发症
小儿郎格罕细胞性组织细胞增生症,上腔静脉综合征,acompany_with,并发症
心气虚,神经衰弱,acompany_with,并发症
干酪性鼻窦炎,颌下间隙感染,acompany_with,并发症
脑膜炎奈瑟菌肺炎,败血症,acompany_with,并发症
强迫型人格障碍,失眠抑郁,acompany_with,并发症
老年人甲状腺功能亢进症,吞咽困难,acompany_with,并发症
职业病,苯中毒,acompany_with,并发症
结肠瘘,营养不良,acompany_with,并发症
老年人梅毒性心脏病,主动脉瘤,acompany_with,并发症
掌跖纤维瘤病,癫痫,acompany_with,并发症
颈部血管损伤,动脉瘤,acompany_with,并发症
肝胆湿热,腹胀,acompany_with,并发症
皮肤平滑肌瘤,表皮样囊肿,acompany_with,并发症
周期性麻痹,吞咽困难,acompany_with,并发症
下消,酸中毒,acompany_with,并发症
先天性白细胞颗粒异常综合征,恶性淋巴瘤,acompany_with,并发症
眶脑膜瘤,暴露性角膜炎,acompany_with,并发症
小儿硬化性胆管炎,腹膜后纤维化,acompany_with,并发症
风湿性二尖瓣关闭不全,急性心力衰竭,acompany_with,并发症
维生素B12缺乏所致贫血,口角炎,acompany_with,并发症
男性病,性交疼痛,acompany_with,并发症
急性梗阻性化脓性胆管炎,弥漫性血管内凝血,acompany_with,并发症
磷中毒,肺水肿,acompany_with,并发症
心源性休克,应激性溃疡,acompany_with,并发症
肾脓肿,肾周围炎,acompany_with,并发症
尿路感染,膀胱炎,acompany_with,并发症
胃十二指肠溃疡瘢痕性幽门梗阻,胃溃疡,acompany_with,并发症
淋球菌性腹膜炎,脑膜炎,acompany_with,并发症
桡骨头骨折,肌肉萎缩,acompany_with,并发症
热烧伤,急性呼吸衰竭,acompany_with,并发症
指甲-髌骨综合征,肾结石,acompany_with,并发症
老年期谵妄,口腔溃疡,acompany_with,并发症
甲状旁腺功能亢进,骨质疏松,acompany_with,并发症
肾盂旁囊肿,肾脏损伤,acompany_with,并发症
亨廷顿病,畸形性骨炎,acompany_with,并发症
腹壁间疝,肠梗阻,acompany_with,并发症
Pick病和额颞痴呆,褥疮,acompany_with,并发症
巨大胎儿,骨折,acompany_with,并发症
复发性卵巢恶性肿瘤,肠梗阻,acompany_with,并发症
赤游丹,赤白游风,acompany_with,并发症
脑炎后遗症,癫痫,acompany_with,并发症
肥大性骨关节病,染色体异常,acompany_with,并发症
新生儿流行性腹泻,脱水,acompany_with,并发症
银屑病关节炎,肾炎,acompany_with,并发症
重复阴茎,膀胱外翻,acompany_with,并发症
蛔虫性急性胰腺炎,消化道出血,acompany_with,并发症
第Ⅱ、Ⅲ型脊髓血管畸形,性功能障碍,acompany_with,并发症
迷走神经损伤,复发性溃疡,acompany_with,并发症
糖尿病,糖尿病酮症酸中毒,acompany_with,并发症
小儿指甲-髌骨综合征,肾功能衰竭,acompany_with,并发症
骨癌,肾功能衰竭,acompany_with,并发症
脏躁,抑郁症,acompany_with,并发症
急性特发性心包炎,缩窄性心包炎,acompany_with,并发症
臀先露,脑性瘫痪,acompany_with,并发症
煤炭工尘肺,慢性支气管炎,acompany_with,并发症
Maffucci综合征,乳腺癌,acompany_with,并发症
小儿神经纤维瘤病,骨折,acompany_with,并发症
先天性无转铁蛋白血症,充血性心力衰竭,acompany_with,并发症
血气胸,休克,acompany_with,并发症
小儿溃疡性结肠炎,肾结石,acompany_with,并发症
心内膜垫缺损,三尖瓣关闭不全,acompany_with,并发症
产后虚脱,电解质紊乱,acompany_with,并发症
结核性巩膜炎,急性闭角性青光眼,acompany_with,并发症
外层渗出性视网膜病变,玻璃体积血,acompany_with,并发症
喉结核,咳嗽,acompany_with,并发症
下颌下间隙感染,咽旁脓肿,acompany_with,并发症
大骨节病,关节痛,acompany_with,并发症
红斑性肢痛症,传染性单核细胞增多,acompany_with,并发症
蚂蚁叮咬,水肿,acompany_with,并发症
重金属中毒性肾病,痛风,acompany_with,并发症
肝豆状核变性,肝性脑病,acompany_with,并发症
急性肾小球肾炎,血尿,acompany_with,并发症
小儿胆道蛔虫症,休克,acompany_with,并发症
烟酸缺乏神经病,维生素B1缺乏病,acompany_with,并发症
小儿急性胆囊炎,腹膜炎,acompany_with,并发症
先天性胫骨假关节,恶心和呕吐,acompany_with,并发症
肾细胞癌,肾病综合征,acompany_with,并发症
尿毒症,心律失常,acompany_with,并发症
目病,产后目病,acompany_with,并发症
Ⅳ型肾小管性酸中毒,高血压,acompany_with,并发症
肾小管性酸中毒,血尿,acompany_with,并发症
小肠系膜损伤,休克,acompany_with,并发症
外伤性脂肪坏死,血管炎,acompany_with,并发症
老年人糖尿病周围神经病,心脏骤停与心肺脑复苏,acompany_with,并发症
小儿选择性免疫球蛋白A缺乏症,胃溃疡,acompany_with,并发症
小儿肺栓塞,血小板减少症,acompany_with,并发症
洋葱假单胞菌肺炎,囊性纤维化,acompany_with,并发症
小儿类白血病反应,贫血,acompany_with,并发症
骨坏死,骨关节炎,acompany_with,并发症
壮热,伤寒,acompany_with,并发症
脊椎结核并发截瘫,腹胀,acompany_with,并发症
老年性哮喘,糖尿病,acompany_with,并发症
新生儿头颅血肿,分流性高胆红素血症综合征,acompany_with,并发症
性交晕厥,晕厥,acompany_with,并发症
阴部神经干痛,阳痿,acompany_with,并发症
前庭功能紊乱,小儿迷路水肿-耳性眩晕综合征,acompany_with,并发症
老年人主动脉夹层分离,腹痛,acompany_with,并发症
溃疡性肠炎,结节性红斑,acompany_with,并发症
子宫腺肌病,贫血,acompany_with,并发症
会阴下降综合征,便秘,acompany_with,并发症
小儿多发性硬化,肝脓肿,acompany_with,并发症
肾动脉瘤,高血压,acompany_with,并发症
走哺,妊娠呕吐,acompany_with,并发症
小脑扁桃体下疝畸形,脑积水,acompany_with,并发症
放射性肠炎,直肠癌,acompany_with,并发症
Castleman病,紫癜,acompany_with,并发症
血管网织细胞瘤,脑水肿,acompany_with,并发症
家族性混合型高脂血症,缺血性脑卒中,acompany_with,并发症
成人斯蒂尔病,肺不张,acompany_with,并发症
银屑病,红皮病,acompany_with,并发症
病毒性咽炎,恶寒发热,acompany_with,并发症
小儿呼吸道合胞病毒肺炎,心力衰竭,acompany_with,并发症
多乳房,乳房疼痛,acompany_with,并发症
痉病,气虚自汗,acompany_with,并发症
膜性肾小球肾炎,间质性肾炎,acompany_with,并发症
急性脓胸,慢性脓胸,acompany_with,并发症
