START_ID,END_ID,TYPE,name
人免疫缺陷病毒感染性肾损害,乏力,has_symptom,症状
硬纤维瘤,上腹部肿块及腹胀,has_symptom,症状
乳糜腹,腹膜炎,has_symptom,症状
慢性缩窄性心包炎,肝脏肿大,has_symptom,症状
麻疹样红斑型药疹,覃初丹,has_symptom,症状
腹壁坏死性筋膜炎,浅筋膜炎,has_symptom,症状
颞叶癫痫,自动症,has_symptom,症状
肾性水肿,老年人小腿浮肿,has_symptom,症状
附睾炎,下腹部钝痛和酸胀感,has_symptom,症状
肺爆震伤,呼吸困难,has_symptom,症状
肠套叠,肠道功能紊乱,has_symptom,症状
胆源性慢性胰腺炎,食欲不振,has_symptom,症状
咽麻痹,讷吃,has_symptom,症状
周边葡萄膜炎,视乳头水肿,has_symptom,症状
呼吸系统疾病伴发的精神障碍,反应迟钝,has_symptom,症状
嗜睡症,新生儿嗜睡,has_symptom,症状
小儿感染性心内膜炎,新生儿贫血,has_symptom,症状
肌肉萎缩,手臂肌肉拉伤,has_symptom,症状
充血性心力衰竭,端坐呼吸,has_symptom,症状
先天性支气管肺囊肿,呼吸音减弱,has_symptom,症状
脾功能亢进,血小板减少,has_symptom,症状
低血糖,无力,has_symptom,症状
槭糖尿病,惊厥,has_symptom,症状
肝豆状核变性伴发的精神障碍,被害妄想,has_symptom,症状
脑膜炎奈瑟菌肺炎,湿啰音,has_symptom,症状
细粒棘球蚴病,胸痛,has_symptom,症状
小儿急性肾小球肾炎,代谢性酸中毒,has_symptom,症状
小儿视网膜母细胞瘤,眼睑下垂,has_symptom,症状
小儿癫痫,流涎,has_symptom,症状
胆固醇脓胸,代超,has_symptom,症状
小儿格林巴利综合症,肌肉跳动,has_symptom,症状
小儿轮状病毒性肠炎,脱水,has_symptom,症状
老年人糖尿病酮症酸中毒,恶心,has_symptom,症状
心厥,心音及脉搏消失,has_symptom,症状
胎漏,腹痛,has_symptom,症状
小儿急性肾小球肾炎,纳差,has_symptom,症状
精子畸形,纳差,has_symptom,症状
混合性厌氧菌感染,脓肿,has_symptom,症状
老年人脊髓亚急性联合变性,抑郁,has_symptom,症状
拉休尤-格拉哈姆-利特尔综合征,大量皮肤脱屑,has_symptom,症状
臀位难产,临产后俯屈不良,has_symptom,症状
胎粪吸入综合征,桶状胸,has_symptom,症状
软组织肿瘤,瘤体牵拉,has_symptom,症状
肿瘤性心包炎,呼吸困难,has_symptom,症状
胃肠型食物中毒,稀便,has_symptom,症状
纵隔肿瘤,胸痛,has_symptom,症状
原发性高血压,头痛头晕,has_symptom,症状
脑室炎,脑膜炎,has_symptom,症状
动静脉血管瘤,丘疹,has_symptom,症状
母乳性黄疸,胆红素升高,has_symptom,症状
橄榄体脑桥小脑萎缩,思维缓慢,has_symptom,症状
外伤性腹膜后出血或血肿,休克,has_symptom,症状
先天性囊状腺样畸形,囊肿壁薄且内含...,has_symptom,症状
肝腺瘤,右上腹痛,has_symptom,症状
肾病,尿蛋白,has_symptom,症状
小儿硬脑膜下血肿,抽搐,has_symptom,症状
乳头肌功能不全,心绞痛,has_symptom,症状
跖骨、趾骨骨折,足畸形,has_symptom,症状
酒胀,酒后四肢酸痛,has_symptom,症状
食管异位组织,鼠尾征,has_symptom,症状
铍中毒,肉芽肿,has_symptom,症状
非溃疡消化不良,放屁过臭,has_symptom,症状
火器性颅脑损伤,意识障碍,has_symptom,症状
皮肤蝇蛆病,失眠,has_symptom,症状
老年人药物性肝病,低蛋白血症,has_symptom,症状
颞骨骨折,脑膜炎,has_symptom,症状
小儿脑水肿与颅内高压综合征,烦躁不安,has_symptom,症状
十二指肠腺癌,厌食,has_symptom,症状
胆囊胆固醇沉着症,钝痛,has_symptom,症状
老年人室性心动过速,室颤,has_symptom,症状
糖尿病合并低血糖,糖尿,has_symptom,症状
脊髓型颈椎病,骨刺形成,has_symptom,症状
眼睑炭疽,心火,has_symptom,症状
羊水栓塞,发绀,has_symptom,症状
小儿肠病性肢端皮炎,指(趾)甲缺失,has_symptom,症状
卵巢成熟畸胎瘤,腹胀,has_symptom,症状
过期产儿,表皮角化,has_symptom,症状
硒及其化合物引起的皮肤病,衣玉品,has_symptom,症状
纤维肌痛综合征,钝痛,has_symptom,症状
子宫性不孕,子宫收缩不良,has_symptom,症状
颅骨纤维异常增生症,眼眶缩小,has_symptom,症状
性病,尿急,has_symptom,症状
花斑癣,腹股沟痒,has_symptom,症状
产力异常性难产,无宫缩间歇,has_symptom,症状
维生素B1缺乏症,腹泻,has_symptom,症状
带状角膜病变,流泪,has_symptom,症状
小儿厌食症,甲状腺功能低下,has_symptom,症状
先天性睾丸发育不全,男性不育,has_symptom,症状
小儿X-连锁严重联合免疫缺陷病,粒细胞减少,has_symptom,症状
慢性盆腔炎,慢性盆腔疼痛,has_symptom,症状
早泄,快感缺乏,has_symptom,症状
急性肺炎,咳嗽,has_symptom,症状
心内膜炎,持续性发热,has_symptom,症状
牙齿过敏,牙齿神经痛,has_symptom,症状
特发性肺纤维化,端坐呼吸,has_symptom,症状
小儿半乳糖血症,肝脏肿大,has_symptom,症状
肠出血性大肠埃希杆菌感染,惊厥,has_symptom,症状
甲状腺结节钙化,结节,has_symptom,症状
衣原体淋巴肉芽肿,腹痛,has_symptom,症状
Ⅰ型免疫母细胞性淋巴腺病,不规则热,has_symptom,症状
右心房与下腔静脉平滑肌瘤,心脏杂音,has_symptom,症状
嗜酸性粒细胞增多-肌痛综合征,低热,has_symptom,症状
脓胸,涂明,has_symptom,症状
胰高血糖素瘤,糖尿,has_symptom,症状
皮层性多汗症,汗出如油,has_symptom,症状
小儿高血压,多尿,has_symptom,症状
口周湿疹,唇干裂,has_symptom,症状
单心房,收缩期杂音,has_symptom,症状
急性硬脑膜外血肿,共济失调,has_symptom,症状
Kaposis肉瘤,口腔黏膜溃疡,has_symptom,症状
锰中毒,寒战,has_symptom,症状
体温过低,驻站医,has_symptom,症状
气胸,液气胸,has_symptom,症状
自发性血胸,代超,has_symptom,症状
月骨脱位,指间关节不能屈曲,has_symptom,症状
掌跖脓疱病,鳞屑,has_symptom,症状
睾丸扭转,厌食,has_symptom,症状
低钾血症肾病,肌性肌无力,has_symptom,症状
骨肿瘤,肺部转移,has_symptom,症状
小儿阿姆斯特丹型侏儒,口唇苍白,has_symptom,症状
小儿胃肠道异物及异物性肠梗阻,腹膜炎,has_symptom,症状
卵巢残余综合征,卵巢缺如或发育不全,has_symptom,症状
急性应激反应,意识障碍,has_symptom,症状
外伤性胆管损伤,内出血,has_symptom,症状
浅部急性淋巴结炎和淋巴管炎,官爵银,has_symptom,症状
卵泡发育不良,驻站医,has_symptom,症状
手足徐动症,新生儿手足徐动,has_symptom,症状
截瘫,膝腱反射消失,has_symptom,症状
电灼伤,四肢无力,has_symptom,症状
结核性膀胱挛缩,血尿,has_symptom,症状
血管炎,气急,has_symptom,症状
月劳病,四肢无力,has_symptom,症状
脑动脉硬化伴发的精神障碍,闫铁,has_symptom,症状
矽肺,呼吸音减弱,has_symptom,症状
恶性青光眼,葡萄膜炎,has_symptom,症状
原发性高脂蛋白血症与黄瘤增生病,胸痛,has_symptom,症状
妊娠高血压综合征,头晕,has_symptom,症状
强直性脊柱炎性巩膜炎,驼背,has_symptom,症状
高弓足,足内翻,has_symptom,症状
松毛虫皮炎,蚊虫刺咬炎症,has_symptom,症状
化脓性门静脉炎,恶心,has_symptom,症状
卵巢透明细胞肿瘤,绝经后出血,has_symptom,症状
肠道寄生虫病,肛门夜间奇痒,has_symptom,症状
戒酒综合征,幻觉,has_symptom,症状
血管神经性水肿,血管性水肿,has_symptom,症状
矫正型大动脉错位,大动脉错位,has_symptom,症状
四肢淋巴水肿,肢体的非凹性水肿,has_symptom,症状
椎管内神经鞘瘤,背痛,has_symptom,症状
小儿弓形腿综合征,骨质疏松,has_symptom,症状
喉息肉,呼吸困难,has_symptom,症状
利斯特菌病,背痛,has_symptom,症状
偏头痛,剧烈运动后头痛,has_symptom,症状
军团病,神志不清,has_symptom,症状
小儿真菌性肺炎,肺不张,has_symptom,症状
原发性腹膜癌,腹痛,has_symptom,症状
联合免疫缺陷病,反复感染,has_symptom,症状
β-氨基酸尿,少尿,has_symptom,症状
无痛性心肌梗死,抽搐,has_symptom,症状
阻塞性睡眠呼吸暂停综合征,气道陷闭,has_symptom,症状
艾滋病,败血症,has_symptom,症状
出血性脑梗死,抽搐,has_symptom,症状
过敏性紫癜,氮质血症,has_symptom,症状
气压伤,内出血,has_symptom,症状
子宫颈肉瘤,异常子宫出血,has_symptom,症状
外阴象皮肿,性交困难,has_symptom,症状
乳腺结节,乳房疼痛,has_symptom,症状
腺泡细胞癌,瘤细胞浸润,has_symptom,症状
恐缩症,尿急,has_symptom,症状
颈椎病,右腿麻木,has_symptom,症状
伤风,脓性分泌物,has_symptom,症状
白癜风,面部白斑,has_symptom,症状
水痘,剧痒,has_symptom,症状
沙门氏菌性肠炎,发热伴有腹痛、...,has_symptom,症状
糖尿病性胃轻瘫,腹痛,has_symptom,症状
高致病性禽流感病毒感染,腹泻,has_symptom,症状
老年人钙化性瓣膜病,无力,has_symptom,症状
恶性高血压,氮质血症,has_symptom,症状
辐射性白内障,看东西有重影,has_symptom,症状
胶质母细胞瘤,偏盲,has_symptom,症状
羊痘,结痂,has_symptom,症状
肺并殖吸虫病,胸膜肥厚,has_symptom,症状
泌尿生殖系真菌病,丘疹,has_symptom,症状
冠状动脉异常起源于肺动脉,休克,has_symptom,症状
大骨节病,指(趾)和小腿...,has_symptom,症状
化脓性鼻窦炎,鼻窦压痛,has_symptom,症状
腹主动脉瘤,恶心,has_symptom,症状
黑布拉痒疹,烦躁不安,has_symptom,症状
少突胶质细胞瘤,颅内高压,has_symptom,症状
前葡萄膜炎,睫状充血,has_symptom,症状
成人骨坏死,创伤,has_symptom,症状
抑郁性神经症,思考困难感,has_symptom,症状
器械性食管损伤,休克,has_symptom,症状
尺骨下1/3骨折合并下尺桡关节脱位,斜形骨折,has_symptom,症状
心脏骤停与心肺脑复苏,抽搐,has_symptom,症状
鼻疔,疖肿,has_symptom,症状
缩窄性心包炎,腹水,has_symptom,症状
乳腺肿瘤,经期前乳房痛,has_symptom,症状
急性单纯性胃炎,上腹不适,has_symptom,症状
骨裂,官爵银,has_symptom,症状
小儿幽门螺杆菌感染,腹部不适,has_symptom,症状
中间葡萄膜炎,眼前黑影,has_symptom,症状
皮肤丝虫病,腹泻,has_symptom,症状
短肠综合征,出血倾向,has_symptom,症状
老年人恶性心包积液,心包缩窄,has_symptom,症状
原发性青少年型青光眼,虹视,has_symptom,症状
小儿结核性胸膜炎,胸闷,has_symptom,症状
慢性疾病的贫血,头晕,has_symptom,症状
小儿巨大血小板综合征,胃肠道出血,has_symptom,症状
复发性多软骨炎性巩膜炎,鞍鼻,has_symptom,症状
小儿发育性角回综合征,电脑失写症,has_symptom,症状
颌下间隙感染,蜂窝组织炎,has_symptom,症状
婴幼儿胃食管反流,胸痛,has_symptom,症状
慢性呼吸衰竭,呼吸衰竭,has_symptom,症状
小儿弹性假黄瘤,黑便,has_symptom,症状
镍及其化合物引起的皮肤病,丘疹,has_symptom,症状
儿童急性良性肌炎,发烧,has_symptom,症状
前列腺肉瘤,尿频,has_symptom,症状
皮肤脑膜瘤,钙化,has_symptom,症状
梅杰综合症,吞咽困难,has_symptom,症状
小儿发作性睡病,猝倒,has_symptom,症状
肺炎球菌肺炎,痰中带血丝,has_symptom,症状
小肠结肠炎耶尔森菌肺炎,腹水,has_symptom,症状
小儿脓胸,胸腔积液,has_symptom,症状
多肌腱末端病,腹泻,has_symptom,症状
急性和亚急性硬脑膜下血肿,昏迷,has_symptom,症状
转换性障碍,抽搐,has_symptom,症状
小肠平滑肌肉瘤,贫血貌,has_symptom,症状
儿童遗尿症,尿急,has_symptom,症状
脯肽酶缺乏症,斑丘疹,has_symptom,症状
弓形虫病,脑膜刺激征,has_symptom,症状
过敏性紫癜,谵妄,has_symptom,症状
活动盲肠综合征,腹泻,has_symptom,症状
细菌感染,手背部皮肤发红肿胀,has_symptom,症状
小儿先天性肾上腺皮质增生症,脱水,has_symptom,症状
骨膜软骨瘤,生长缓慢,has_symptom,症状
肠道病毒所致各系统感染,斑疹,has_symptom,症状
急性附件炎,腹肌紧张,has_symptom,症状
甲状腺微小癌,囊性坏死,has_symptom,症状
真菌性食管炎,吞咽困难,has_symptom,症状
骨瘤,颅骨增生,has_symptom,症状
小儿指甲-髌骨综合征,尖头并指,has_symptom,症状
遗传性运动失调性多发性神经炎,肌肉萎缩,has_symptom,症状
妊娠合并重症肌无力,四肢无力,has_symptom,症状
小儿克罗恩病,口炎,has_symptom,症状
小儿水杨酸盐类中毒,面色潮红,has_symptom,症状
主-肺动脉隔缺损,心悸,has_symptom,症状
恐怖性焦虑障碍,颤抖,has_symptom,症状
脉络膜骨瘤,视野缺损,has_symptom,症状
胎儿生长受限,臀产式,has_symptom,症状
脑型疟疾,烦躁不安,has_symptom,症状
小儿侏儒-视网膜萎缩-耳聋综合征,异常矮小,has_symptom,症状
出血性疾病,淋巴结肿大,has_symptom,症状
小儿功能性消化不良,吞气,has_symptom,症状
肌腱炎和腱鞘炎,肌腱粘连,has_symptom,症状
小儿卵巢肿瘤,食欲不振,has_symptom,症状
小儿发烧,急腹症,has_symptom,症状
胃内异物,腹胀,has_symptom,症状
小儿近端肾小管酸中毒,疲乏,has_symptom,症状
恶性高血压视网膜病变,视网膜出血,has_symptom,症状
肠白塞病,肠麻痹,has_symptom,症状
先天性主动脉瓣上狭窄,主动脉钙化,has_symptom,症状
口腔尖锐湿疣,口唇出血,has_symptom,症状
网膜扭转,腹膜刺激征,has_symptom,症状
小儿出血性疾病,凝血障碍,has_symptom,症状
先天性二尖瓣畸形,紫绀,has_symptom,症状
特异性肾实质疾病,咽痛,has_symptom,症状
弓形体脑病,小头,has_symptom,症状
老年人心脏淀粉样变性,吞咽困难,has_symptom,症状
慢性肥厚性鼻炎,鼻塞,has_symptom,症状
小儿支气管肺发育不全,低氧血症,has_symptom,症状
小儿急性化脓性甲状腺炎,发热伴淋巴结肿...,has_symptom,症状
油彩皮炎,痤疮样皮疹,has_symptom,症状
泪腺肿瘤,眼球突出,has_symptom,症状
新生儿心律失常,面色苍白,has_symptom,症状
耳真菌病,丘疹,has_symptom,症状
口炎,口腔黏膜溃疡,has_symptom,症状
下肢神经损伤,下肢负重障碍,has_symptom,症状
小儿眼-脑-肾综合征,蛋白尿,has_symptom,症状
胰腺外伤,失血过多,has_symptom,症状
慢性泪腺炎,眼睑浮肿,has_symptom,症状
痛风性心肌病,心肌肥厚,has_symptom,症状
难治性心力衰竭,气急,has_symptom,症状
血厥,舌咽神经痛或其...,has_symptom,症状
妊娠合并急性阑尾炎,右下腹压痛,has_symptom,症状
肠石性肠梗阻,上消化道出血,has_symptom,症状
摩根菌肺炎,啰音,has_symptom,症状
妊娠期急性脂肪肝,右上腹痛,has_symptom,症状
急性呼吸窘迫综合征,抬肩以助呼吸,has_symptom,症状
高血压性心肌病,心尖搏动弥散,has_symptom,症状
小儿维生素D缺乏性佝偻病,串珠肋,has_symptom,症状
阴虚发热,虚火上炎,has_symptom,症状
外阴神经纤维瘤,咖啡斑,has_symptom,症状
小儿卡肺囊虫肺炎,呼吸困难,has_symptom,症状
Kimura病,结节,has_symptom,症状
颈动脉体瘤,呼吸困难,has_symptom,症状
外伤后头痛,枕部疼痛,has_symptom,症状
小儿雅克什综合征,肝脾肿大,has_symptom,症状
三痹,风寒湿痹,has_symptom,症状
有头疽,脓性分泌物增多,has_symptom,症状
短暂性大脑缺血性发作,血液改变,has_symptom,症状
末梢神经炎,四肢湿冷,has_symptom,症状
蜘蛛痣,岳军,has_symptom,症状
小儿心力衰竭,阵发性夜间呼吸困难,has_symptom,症状
阴茎扭转,痛性阴茎勃起,has_symptom,症状
包茎,多尿,has_symptom,症状
费尔蒂综合征,肩关节痛,has_symptom,症状
不射精症,精虚血弱,has_symptom,症状
老年人帕金森病,抑郁,has_symptom,症状
并指畸形,并指（趾）畸形,has_symptom,症状
出血性脑梗死,脑膜刺激征,has_symptom,症状
阴囊损伤,开放性损伤,has_symptom,症状
肝源性肾损害,蛋白尿,has_symptom,症状
伪膜性肠炎,肠胀气,has_symptom,症状
复张性肺水肿,心悸,has_symptom,症状
婴儿手足搐搦症,窒息,has_symptom,症状
盆腔炎性肿块,钝痛,has_symptom,症状
小儿史-约综合征,声音嘶哑,has_symptom,症状
河豚毒素中毒,恶心,has_symptom,症状
肺动脉高压,心律失常,has_symptom,症状
老年人呼吸衰竭,发绀,has_symptom,症状
肠伤寒穿孔,耳鸣,has_symptom,症状
新生儿低镁血症,低钾血症,has_symptom,症状
锑中毒,传导阻滞,has_symptom,症状
小儿特发性肺含铁血黄素沉着症,肝脾肿大,has_symptom,症状
小儿原发性肾病综合征,面色苍白,has_symptom,症状
低血压,直立性脱虚,has_symptom,症状
异常血红蛋白病,岳晗,has_symptom,症状
阿米巴性宫颈炎,脓血性白带,has_symptom,症状
厚皮性骨膜病,上眼睑增厚松弛,has_symptom,症状
新生儿坏死性小肠结肠炎,门静脉积气,has_symptom,症状
铝骨病,痴呆,has_symptom,症状
血管性血友病,胃肠道出血,has_symptom,症状
Reiter综合征,尿道分泌粘液或...,has_symptom,症状
高镁血症,呼吸抑制,has_symptom,症状
非骨化性纤维瘤,骨皮质变薄,has_symptom,症状
肝炎病毒相关风湿病,面部蝶形红斑,has_symptom,症状
习惯性便秘,大便成颗粒,has_symptom,症状
胆道癌,灰白大便,has_symptom,症状
短膜壳绦虫病,粪便中查见虫卵...,has_symptom,症状
胃病,黑便,has_symptom,症状
无痛性心肌梗死,胸闷,has_symptom,症状
空洞型肺结核,低热,has_symptom,症状
耳痈,耳道流脓,has_symptom,症状
中心性软骨肉瘤,侵蚀性骨破坏,has_symptom,症状
多发性末梢神经炎,手套或短袜子式...,has_symptom,症状
小儿迁延性肾小球肾炎,血尿,has_symptom,症状
老年人呼吸性酸中毒,谵妄,has_symptom,症状
喉异物,喉部堵塞感,has_symptom,症状
成人型女性乳房肥大症,下垂乳房,has_symptom,症状
肝炎后综合征,面容呈灰色,has_symptom,症状
视神经胶质瘤,斜视,has_symptom,症状
老烂腿,足部坏疽,has_symptom,症状
急性结石性胆囊炎,胆囊触痛征,has_symptom,症状
胎盘部位滋养细胞肿瘤,闭经,has_symptom,症状
遗传性肥胖,动脉粥样硬化,has_symptom,症状
输卵管性不孕,下腹坠胀,has_symptom,症状
男性生殖器畸形,衣玉品,has_symptom,症状
风湿性多肌痛,流行性肌痛,has_symptom,症状
幼女性外阴阴道炎,外阴烧灼刺激感,has_symptom,症状
肝病,疲劳,has_symptom,症状
小儿屏气发作,气喘,has_symptom,症状
左房恶性黏液瘤,颈静脉充盈,has_symptom,症状
肝胆湿热,恶心,has_symptom,症状
老年人甲减性心脏病,端坐呼吸,has_symptom,症状
妊娠合并原发性高血压,钝痛,has_symptom,症状
产后三急,腹泻,has_symptom,症状
腹直肌自发性破裂,涂友宝,has_symptom,症状
口腔颌面部血管瘤,鲜红斑痣,has_symptom,症状
颅底骨折,耳漏,has_symptom,症状
常现丝虫病,心力衰竭,has_symptom,症状
会阴下降综合征,肛门坠胀,has_symptom,症状
运动障碍疾病,运动不足综合征,has_symptom,症状
膝外侧韧带损伤,韧带断裂,has_symptom,症状
肾病,乏力,has_symptom,症状
颅后窝室管膜瘤,共济失调,has_symptom,症状
化脓性扁桃体炎,咽喉疼痛,has_symptom,症状
老年人骨关节炎,椎间盘脱出,has_symptom,症状
吉尔伯特综合征,乏力,has_symptom,症状
小儿维生素B2缺乏病,血管增生,has_symptom,症状
硬脑膜下血肿,昏迷,has_symptom,症状
多肾盏畸形,肾盏变钝,has_symptom,症状
吡唑酮类中毒,血尿,has_symptom,症状
急性颌下腺炎,颌下腺疼痛、压痛,has_symptom,症状
阿尔茨海默病,抽搐,has_symptom,症状
固定性斜视,眼底异常,has_symptom,症状
老年人脂肪肝,鼻出血,has_symptom,症状
真菌性角膜炎,睑结膜充血露出...,has_symptom,症状
老年人急性肾功能衰竭,多尿,has_symptom,症状
前列腺病,尿急,has_symptom,症状
小儿其他沙门菌感染,嗜睡,has_symptom,症状
甲状腺功能亢进性心肌病,疲劳,has_symptom,症状
反应性精神病,心理老化,has_symptom,症状
卡氏肺囊虫肺炎,气胸,has_symptom,症状
皮肤卟啉病,血疱,has_symptom,症状
霉菌性阴道炎,瘙痒,has_symptom,症状
小儿致心律失常性右室心肌病,胸闷,has_symptom,症状
地中海贫血,无力,has_symptom,症状
皮肤颌口虫病,呼吸困难,has_symptom,症状
寒滞肝脉证,阴囊坠胀痛,has_symptom,症状
小儿白血病,牙龈出血,has_symptom,症状
急性结石性胆囊炎,突发性右上腹绞痛,has_symptom,症状
急性肾功能不全,无尿,has_symptom,症状
阿米巴肝脓肿,低热,has_symptom,症状
赤游丹,恶寒,has_symptom,症状
乳头乳晕角化过度症,乳头样增生变化,has_symptom,症状
新生儿头颅血肿,面色苍白,has_symptom,症状
慢性喉炎,喉头水肿,has_symptom,症状
胆囊炎,恶心,has_symptom,症状
结肠息肉,便秘,has_symptom,症状
小儿硬脑膜下血肿,癫痫和癫痫样发作,has_symptom,症状
线粒体脑肌病,无力,has_symptom,症状
镇静、安定、催眠药中毒,对光反射迟钝,has_symptom,症状
毛细血管或静脉血栓形成,静脉血栓,has_symptom,症状
弱精,频繁遗精,has_symptom,症状
腹直肌自发性破裂,便秘,has_symptom,症状
慢性肾小球肾炎,细菌感染,has_symptom,症状
老年人低钙血症,掌骨和跖骨短,has_symptom,症状
大颗粒淋巴细胞白血病,持续性发热,has_symptom,症状
大叶性肺炎,发烧,has_symptom,症状
柏哲病,剧痒,has_symptom,症状
视网膜下纤维化和葡萄膜炎综合征,视物变形,has_symptom,症状
克兰费尔特综合征,男性不育,has_symptom,症状
老年人播散性血管内凝血,发绀,has_symptom,症状
腹腔动脉压迫综合征,恶心,has_symptom,症状
难治性癫痫,猝倒,has_symptom,症状
蝎螫伤,恶心与呕吐,has_symptom,症状
幼年性黄色肉芽肿,骨质破坏,has_symptom,症状
肺炎杆菌肺炎,气急,has_symptom,症状
化学性眼外伤,晶状体混浊,has_symptom,症状
胸壁软组织损伤,闫敏,has_symptom,症状
细菌性角膜溃疡,剧痛,has_symptom,症状
腹型偏头痛综合征,牵涉性头痛,has_symptom,症状
小儿神经母细胞瘤,胃肠道症状,has_symptom,症状
散发性甲状腺肿,面部水肿,has_symptom,症状
胃肠道功能紊乱,恶心,has_symptom,症状
小儿毛细支气管炎,三凹征,has_symptom,症状
手术后和创伤后肺炎,咳嗽伴胸痛,has_symptom,症状
热咳,头晕,has_symptom,症状
巨幼细胞性贫血,舌痛,has_symptom,症状
酒中毒性痴呆,目光呆滞,has_symptom,症状
小儿X-连锁高免疫球蛋白M血症,反复上呼吸道感染,has_symptom,症状
肠病性肢端皮炎,角膜混浊,has_symptom,症状
系膜增生性肾小球肾炎,血尿,has_symptom,症状
肠道传染病,恶心与呕吐,has_symptom,症状
肾创伤,血尿,has_symptom,症状
非特异性间质肺炎,呼吸困难,has_symptom,症状
小儿肝素-血小板减少-血栓形成综合征,血小板减少,has_symptom,症状
老年人肺脓肿,脓肿破入胸腔,has_symptom,症状
胰岛功能性β细胞瘤,面色苍白,has_symptom,症状
水渍疮,继发感染,has_symptom,症状
后葡萄膜炎,视物变形,has_symptom,症状
多毛症,脱发,has_symptom,症状
系统性血管炎,咯血,has_symptom,症状
脉络丛乳头状瘤,嗜睡,has_symptom,症状
发作性睡病,睡瘫症,has_symptom,症状
幼年型类风湿病,肝脾肿大,has_symptom,症状
软组织肉瘤,骨质破坏,has_symptom,症状
鼻咽血管纤维瘤,鼻出血,has_symptom,症状
睾丸女性化,盲袋阴道,has_symptom,症状
脾虚泄泻,食欲不振,has_symptom,症状
食滞胃脘主证,恶心,has_symptom,症状
牙齿感觉过敏症,牙齿小且无光泽,has_symptom,症状
小儿硬脑膜外血肿,颅骨骨折,has_symptom,症状
重度脂肪肝,肝脏肿大,has_symptom,症状
遗精,健忘,has_symptom,症状
颤证,头摇,has_symptom,症状
小儿α1-抗胰蛋白酶缺乏症,桶状胸,has_symptom,症状
食管结核,乏力,has_symptom,症状
遗传性血管性水肿,血管性水肿,has_symptom,症状
热带痉挛性轻截瘫,截瘫,has_symptom,症状
沙眼衣原体肺炎,胸腔积液,has_symptom,症状
脱囊,恶寒,has_symptom,症状
心血虚,失眠,has_symptom,症状
小儿脑干胶质瘤,面神经瘫痪,has_symptom,症状
口腔粘膜病,声音嘶哑,has_symptom,症状
腹膜后血肿,反射性腰痛,has_symptom,症状
人为脂膜炎,结节,has_symptom,症状
原发性高血压,耳鸣,has_symptom,症状
外阴-阴道-牙龈综合征,外阴烧灼刺激感,has_symptom,症状
肾性失镁,眩晕,has_symptom,症状
呼吸性细支气管炎间质肺病,肺纤维化,has_symptom,症状
外阴恶性神经鞘瘤,食欲减退,has_symptom,症状
梗阻性肾病,腹水,has_symptom,症状
早产儿视网膜病变,视网膜出血,has_symptom,症状
Theodore上方角膜缘角结膜炎,眼睑痉挛,has_symptom,症状
少精子症,精液稀,has_symptom,症状
癌症,癌性发热,has_symptom,症状
小儿大动脉炎,无脉症,has_symptom,症状
腹外疝,慢性咳嗽,has_symptom,症状
老年人心脏猝死,意识丧失,has_symptom,症状
营养性贫血,烦躁不安,has_symptom,症状
氨气中毒,喉头水肿,has_symptom,症状
外阴皮肤脂溢性皮炎,结痂,has_symptom,症状
外阴炎,外阴损伤,has_symptom,症状
胎盘部位滋养细胞肿瘤,月经量多,has_symptom,症状
小儿卡斯钦-贝克病,指节增粗,has_symptom,症状
布氏菌病,不明原因发热,has_symptom,症状
二度房室传导阻滞,疲乏,has_symptom,症状
继发性红细胞增多症,心绞痛,has_symptom,症状
妊娠合并慢性肾上腺皮质功能减退,闭经,has_symptom,症状
长膜壳绦虫病,粪便中发现白色节片,has_symptom,症状
脚癣,脚臭,has_symptom,症状
遗传性高尿酸血症,中指指甲凹陷,has_symptom,症状
特发性非硬化性门脉高压综合征,腹水,has_symptom,症状
家族性出血性肾炎,血小板减少,has_symptom,症状
风热头痛,中度或轻度头痛,has_symptom,症状
食管压迫型颈椎病,脊神经压迫,has_symptom,症状
自闭症,表情淡漠,has_symptom,症状
胰腺结核,上腹部疼痛,has_symptom,症状
食管穿孔,呼吸困难,has_symptom,症状
颞叶肿瘤,表情淡漠,has_symptom,症状
流感嗜血杆菌脑膜炎,耳聋,has_symptom,症状
垂痈,口腔粘膜弥漫充血,has_symptom,症状
小儿脑性瘫痪,肌张力降低,has_symptom,症状
外伤后脑脂肪栓塞,昏迷,has_symptom,症状
三期梅毒,阴道溃疡,has_symptom,症状
肠病性肢皮炎综合征,腹泻,has_symptom,症状
小儿单纯性甲状腺肿,驻站医,has_symptom,症状
心理疾病,抑郁,has_symptom,症状
早孕反应,孕妇胃痛,has_symptom,症状
肛周脓肿,肛内分泌物多,has_symptom,症状
柯萨奇病毒感染,钝痛,has_symptom,症状
重症肌无力危象,胆碱能危象,has_symptom,症状
酒胀,腹部逐渐胀大,has_symptom,症状
痨瘵,无力,has_symptom,症状
尾神经丛痛,感觉障碍,has_symptom,症状
小儿风疹,发热伴寒战,has_symptom,症状
睾丸囊肿,睾丸下垂,has_symptom,症状
产后风湿,眼眶疼痛,has_symptom,症状
舒张性心力衰竭,逸搏出现,has_symptom,症状
眼外肌广泛纤维化综合征,眼球内陷,has_symptom,症状
乳疬,口苦,has_symptom,症状
肾绞痛,恶心与呕吐,has_symptom,症状
小儿无甲状腺性克汀病,甲状腺肿,has_symptom,症状
老年人心脏淀粉样变性,乏力,has_symptom,症状
肉芽肿性松弛皮肤,脓肿,has_symptom,症状
