START_ID,END_ID,TYPE,name
支气管源性囊肿,McNealy-McCallister试验,need_check,诊断检查
血管瘤,血管造影,need_check,诊断检查
Thygeson浅层点状角膜病变,免疫学检测,need_check,诊断检查
先天性食管重复,胸部CT检查,need_check,诊断检查
经行发热,ECT检查,need_check,诊断检查
幼年性透明纤维瘤病,血常规,need_check,诊断检查
骨膜炎,尿常规,need_check,诊断检查
惠普尔病,脑脊液细菌培养,need_check,诊断检查
沙漠疮,皮肤真菌镜检,need_check,诊断检查
胃切除后胆汁返流性胃炎,胃钡餐造影,need_check,诊断检查
特发性癫痫综合征,心内电生理检查,need_check,诊断检查
微小病毒感染,心电图,need_check,诊断检查
内分泌失调,便常规,need_check,诊断检查
妊娠合并血栓性疾病,蛋白C,need_check,诊断检查
新生儿弥散性血管内凝血,凝血时间,need_check,诊断检查
肺炭疽,周围血白细胞计数及分类检验,need_check,诊断检查
椎动脉型颈椎病,头颅平片,need_check,诊断检查
周围神经损伤,姿势与步态,need_check,诊断检查
眼睑皮脂腺癌,免疫病理检查,need_check,诊断检查
胆汁淤积性黄疸,腹部平片,need_check,诊断检查
中毒性高铁血红蛋白血症,血液生化六项检查,need_check,诊断检查
股骨转子间骨折,钼靶X线检查,need_check,诊断检查
水痘性角膜炎,角膜检查,need_check,诊断检查
格子状角膜营养不良,免疫病理检查,need_check,诊断检查
鼻窦炎,耳、鼻、咽拭子细菌培养,need_check,诊断检查
慢性化脓性骨髓炎,血常规,need_check,诊断检查
Ⅱ型免疫母细胞性淋巴腺病,免疫学检测,need_check,诊断检查
年龄相关性白内障,视力,need_check,诊断检查
类鼻疽,鼻疽菌素皮内试验,need_check,诊断检查
单纯性紫癜,束臂试验,need_check,诊断检查
小儿维生素B2缺乏病,维生素B6（VitB6）,need_check,诊断检查
过敏性阴道炎,涂片,need_check,诊断检查
老年人缺血性结肠炎,便常规,need_check,诊断检查
莱姆心脏炎,肌钙蛋白,need_check,诊断检查
产后虚脱,尿常规,need_check,诊断检查
暑湿,便常规,need_check,诊断检查
三环类抗忧郁药中毒,血液检查,need_check,诊断检查
α-贮存池病,β血小板球蛋白和血小板第4因子,need_check,诊断检查
三痹,风湿病化验检查项目,need_check,诊断检查
蚕豆病,球形红细胞,need_check,诊断检查
癌症,CT检查,need_check,诊断检查
传染性红斑,免疫学检测,need_check,诊断检查
老年人甲减性心脏病,心电图,need_check,诊断检查
耳源性脑膜炎,血常规,need_check,诊断检查
小儿尖头并指趾综合征,头颅平片,need_check,诊断检查
肺炎链球菌性肺炎,免疫学检测,need_check,诊断检查
第三腰椎横突综合征,拾物试验,need_check,诊断检查
盆腔积液,腹腔镜,need_check,诊断检查
急性脑血管病,脑电图检查,need_check,诊断检查
缺血性脑卒中,红细胞电泳时间测定,need_check,诊断检查
遗传性蛋白C缺陷症,便常规,need_check,诊断检查
主动脉弓综合征视网膜病变,眼底荧光血管造影,need_check,诊断检查
幼年性透明纤维瘤病,尿常规,need_check,诊断检查
眼眶寄生虫囊肿,视力,need_check,诊断检查
梅毒性葡萄膜炎,快速血浆反应素试验,need_check,诊断检查
慢性支气管炎,白细胞分类计数,need_check,诊断检查
小儿远端肾小管酸中毒,肾病类尿常规,need_check,诊断检查
阴道痉挛,妇科检查,need_check,诊断检查
老年人肺心病,二维超声心动图,need_check,诊断检查
禽流感,尿常规,need_check,诊断检查
骶髂关节结核,提腿试验,need_check,诊断检查
小儿致心律失常性右室心肌病,多普勒超声心动图,need_check,诊断检查
复发性风湿病,风湿病化验检查项目,need_check,诊断检查
肺孢子丝菌病,补体结合试验,need_check,诊断检查
小儿球形细胞脑白质营养不良,颅脑CT检查,need_check,诊断检查
老年人流行性感冒,脉搏,need_check,诊断检查
短暂性棘皮松解皮肤病,涂片,need_check,诊断检查
眼睑闭合不全,眼科检查,need_check,诊断检查
扁平苔藓,皮损,need_check,诊断检查
眼睑热性疱疹,眼标本的细菌学检查,need_check,诊断检查
典型预激综合征,血液检查,need_check,诊断检查
Friedreich共济失调症,脑电图检查,need_check,诊断检查
小儿硬化性胆管炎,脾脏超声检查,need_check,诊断检查
外阴血管外皮细胞瘤,生殖系统肿瘤检查项目,need_check,诊断检查
恶性黑素瘤,血红素结合蛋白,need_check,诊断检查
残窦综合征,胃肠道疾病的超声检查,need_check,诊断检查
小儿先天性面肌双瘫综合征,神经系统检查,need_check,诊断检查
先天性无虹膜,眼底荧光血管造影,need_check,诊断检查
免疫介导性肾脏病,尿液分析,need_check,诊断检查
小儿肾小管性酸中毒,肾脏超声检查,need_check,诊断检查
外阴血吸虫病,血吸虫抗体,need_check,诊断检查
胸、腰椎爆裂骨折,趾长屈肌肌力试验,need_check,诊断检查
食管结核,血管造影,need_check,诊断检查
特发性迟发性免疫球蛋白缺乏症,尿常规,need_check,诊断检查
变应性皮肤血管炎,免疫病理检查,need_check,诊断检查
咽鼓管阻塞,导管吹张法,need_check,诊断检查
胃内隔膜,胃钡餐造影,need_check,诊断检查
先天性胆管囊状扩张,肿瘤标志物检测,need_check,诊断检查
股神经痛,四肢的骨和关节平片,need_check,诊断检查
眶底骨折,眼及眶区CT检查,need_check,诊断检查
反射性神经障碍症,便常规,need_check,诊断检查
先天性囊状腺样畸形,腹部平片,need_check,诊断检查
胎萎不长,系统胎儿超声检查,need_check,诊断检查
斑状白化病,细胞组织化学染色,need_check,诊断检查
小儿脑膜炎球菌性肾上腺综合征,头颅平片,need_check,诊断检查
小儿硬脑膜下血肿,颅脑MRI检查,need_check,诊断检查
老年人尿崩症,尿钾,need_check,诊断检查
网膜肿瘤,双链酶皮内试验,need_check,诊断检查
原发性高脂蛋白血症与黄瘤增生病,血液生化六项检查,need_check,诊断检查
距骨骨折脱位,骨与关节MRI检查,need_check,诊断检查
庚型病毒性肝炎,血液检查,need_check,诊断检查
乳溢症,乳腺肿瘤标记（CA 15-3）,need_check,诊断检查
小儿假膜性肠炎,纤维结肠镜检查,need_check,诊断检查
获得性维生素K依赖性凝血因子异常,复钙时间,need_check,诊断检查
结核性胸膜炎,涂片,need_check,诊断检查
鞭虫病,便常规,need_check,诊断检查
精神障碍,尿常规,need_check,诊断检查
小儿X-连锁严重联合免疫缺陷病,颅脑CT检查,need_check,诊断检查
小儿阅读障碍,颅脑CT检查,need_check,诊断检查
牙病,牙髓温度试验（冷热诊）,need_check,诊断检查
绝经与抑郁症,性激素六项检查,need_check,诊断检查
高度近视,眼底荧光血管造影,need_check,诊断检查
肾动脉血栓形成和栓塞,压痛及反跳痛,need_check,诊断检查
喉肿瘤,普通透视检查(透视),need_check,诊断检查
鼻后滴漏综合症,鼻部放射线检查,need_check,诊断检查
慢性反流性肾病,肾脏超声检查,need_check,诊断检查
遗传性补体缺陷病,溶血试验,need_check,诊断检查
外阴恶性神经鞘瘤,便常规,need_check,诊断检查
小儿窦性心动过缓,血常规,need_check,诊断检查
镇静、安定、催眠药中毒,心电图,need_check,诊断检查
肛瘘,肛门指检,need_check,诊断检查
急性胰腺炎,肠镜,need_check,诊断检查
蛋白丢失性胃肠病,腹水检查,need_check,诊断检查
细菌性阴道炎,电子阴道镜,need_check,诊断检查
小儿药物性皮炎,药物刺激试验,need_check,诊断检查
散发性脑炎伴发的精神障碍,脑电图检查,need_check,诊断检查
周围神经炎,神经系统检查,need_check,诊断检查
十二指肠壅积症,内镜检查,need_check,诊断检查
血红蛋白D病,骨髓各系细胞形态学检查,need_check,诊断检查
老年人前列腺增生症,静脉尿路造影,need_check,诊断检查
进行性脊髓性肌萎缩症,颅脑CT检查,need_check,诊断检查
母儿血型不合溶血病,羊水胆红素,need_check,诊断检查
巴德-吉亚利综合征,CT平扫,need_check,诊断检查
皮肤过敏,组织胺激发试验,need_check,诊断检查
乳糜尿,血液检查,need_check,诊断检查
小儿癫痫发作诱发失语综合征,颅脑CT检查,need_check,诊断检查
翼下颌间隙感染,口腔X光片检查,need_check,诊断检查
急性骨髓性白血病,骨髓象分析,need_check,诊断检查
小儿骨硬化病,骨密度测定,need_check,诊断检查
系统性红斑狼疮性关节炎,积液腺苷脱氢酶,need_check,诊断检查
缺血性视神经病变,视野计检查,need_check,诊断检查
小儿慢性胰腺炎,维生素B2,need_check,诊断检查
神经卡压综合征,CT检查,need_check,诊断检查
药物相关性青光眼,视力,need_check,诊断检查
类丹毒,浆细胞,need_check,诊断检查
眼外伤,眼底检查,need_check,诊断检查
小儿直肠脱垂,血常规,need_check,诊断检查
视网膜色素变性,眼底检查,need_check,诊断检查
水痘-带状疱疹性葡萄膜炎,眼底荧光血管造影,need_check,诊断检查
周期性内斜视,视力筛查仪,need_check,诊断检查
胃恶性淋巴瘤,纤维胃镜,need_check,诊断检查
急性肾小管坏死,滤过钠排泄分数ＦＥＮa,need_check,诊断检查
腹腔妊娠,缩宫素激惹试验,need_check,诊断检查
小儿脓胸,血液检查,need_check,诊断检查
泌尿系结石,静脉肾盂造影（IVP）,need_check,诊断检查
颅内静脉窦闭塞性颅高压,CT检查,need_check,诊断检查
早熟性儿童乳房肥大症,三碘甲状腺原氨酸（T3）,need_check,诊断检查
巴贝虫病,选择性蛋白尿指数,need_check,诊断检查
偏头痛,脑血管造影,need_check,诊断检查
不稳定血红蛋白病,血常规,need_check,诊断检查
儿童顿咳,便常规,need_check,诊断检查
乳腺脂肪瘤,乳房穿刺针活检,need_check,诊断检查
冠状动脉异位起源,心电图,need_check,诊断检查
慢性肾小球肾炎,脑脊液β2-微球蛋白,need_check,诊断检查
阴道腺癌,肿瘤标志物检测,need_check,诊断检查
小角膜,眼科检查,need_check,诊断检查
肠伤寒,"伤寒、副伤寒血清凝集试验（肥达氏试验,肥达反应,Widal）",need_check,诊断检查
小儿猫叫综合征,脑电图检查,need_check,诊断检查
Pasini-Pierni进行性皮肤萎缩,皮肤涂片显微镜检查,need_check,诊断检查
脑栓塞,便常规,need_check,诊断检查
多发性骨髓瘤病肾病,血液检查,need_check,诊断检查
小儿急性气管支气管炎,肺和胸膜听诊,need_check,诊断检查
甲良性肿瘤,真菌组织病理学,need_check,诊断检查
胰岛细胞类癌,胰腺疾病超声诊断,need_check,诊断检查
小儿弹性假黄瘤,血常规,need_check,诊断检查
痹证,血常规,need_check,诊断检查
躯体疾病伴发的精神障碍,尿常规,need_check,诊断检查
疫黄,直接胆红素,need_check,诊断检查
先天性巨输尿管,尿沉渣,need_check,诊断检查
混合型脑瘫,肌张力检查,need_check,诊断检查
出血性休克和脑病综合征,便常规,need_check,诊断检查
小儿气胸,胸部平片,need_check,诊断检查
胸腺类癌,骨显像,need_check,诊断检查
门静脉高压性胃病,血氨,need_check,诊断检查
视网膜毛细血管血管瘤,p53基因检测,need_check,诊断检查
小儿法洛四联症,造影检查,need_check,诊断检查
伏格特-小柳-原田综合征,免疫学检测,need_check,诊断检查
老年人稳定型心绞痛,酶学检查,need_check,诊断检查
食积胃病,胃泡鼓音区,need_check,诊断检查
真性红细胞增多症,部分凝血活酶时间,need_check,诊断检查
小儿热疮,血常规,need_check,诊断检查
臭汗症,皮肤病的物理检查,need_check,诊断检查
息积,胸部外部检查,need_check,诊断检查
子宫内膜炎,刮宫检查,need_check,诊断检查
口腔粘膜黑棘皮病,耳、鼻、咽拭子细菌培养,need_check,诊断检查
鼻窦鳞状细胞癌的眼部病变,鼻咽部MRI检查,need_check,诊断检查
小儿β地中海贫血,便常规,need_check,诊断检查
中毒性坏死性表皮松解型药疹,皮损,need_check,诊断检查
II型糖尿病,空腹血葡萄糖,need_check,诊断检查
特发性心室颤动,脉搏,need_check,诊断检查
腹膜肿瘤,胸部B超,need_check,诊断检查
小儿感染性休克,涂片,need_check,诊断检查
头皮脓疱糜烂性皮病,脓汁和创伤感染标本细菌学检查,need_check,诊断检查
X联锁鱼鳞病,涂片,need_check,诊断检查
原发性肝癌,血清5'-核苷酸酶（5'-NT）,need_check,诊断检查
颅底凹陷症,头颅大小,need_check,诊断检查
气管支气管异物,胸部CT检查,need_check,诊断检查
小儿肺炎链球菌脑膜炎,胸部MRI,need_check,诊断检查
巨乳症,胸部平片,need_check,诊断检查
氟骨症,尿氟（F）,need_check,诊断检查
团癣,皮损,need_check,诊断检查
脑外伤所致精神障碍,脑电图检查,need_check,诊断检查
丝虫病,皮内试验,need_check,诊断检查
接触性睑皮炎,皮疹,need_check,诊断检查
自身免疫性孕酮性皮炎,黄体酮试验,need_check,诊断检查
白喉,锡克试验,need_check,诊断检查
小儿先天性胆总管囊肿,静脉胆道造影,need_check,诊断检查
郁冒,便常规,need_check,诊断检查
酸中毒,碱剩余,need_check,诊断检查
心室扑动和心室颤动,尿液分析,need_check,诊断检查
直肠内套叠,排粪造影检查,need_check,诊断检查
妊娠期糖尿病,胰高血糖素,need_check,诊断检查
耳鸣,耳镜检查法,need_check,诊断检查
鼻疖,鼻前庭,need_check,诊断检查
耳硬化症,纯音听力计检查法,need_check,诊断检查
细菌协同性坏疽,便常规,need_check,诊断检查
泌尿感染,"尿中白细胞（WBC,LEU）",need_check,诊断检查
新生儿消化不良,粪便量,need_check,诊断检查
直肠炎,粪便吞噬细胞,need_check,诊断检查
高脂蛋白血症Ⅱ型,β-脂蛋白定量,need_check,诊断检查
胆管癌,糖链抗原50,need_check,诊断检查
特发性非硬化性门脉高压综合征,腹部平片,need_check,诊断检查
小儿维斯科特-奥尔德里奇综合征,肝脏超声检查,need_check,诊断检查
二糖酶缺乏症,便常规,need_check,诊断检查
口腔颌面部毛细管型淋巴管瘤,核磁共振成像(MRI),need_check,诊断检查
髋关节结核,单腿站立试验,need_check,诊断检查
变应性皮肤血管炎,梅毒血清试验,need_check,诊断检查
小儿急进性肾小球肾炎,尿液分析,need_check,诊断检查
真菌性心包炎,真菌培养检查,need_check,诊断检查
肺炎克雷白杆菌肺炎,胸部透视,need_check,诊断检查
小儿人类细小病毒B19感染,CT检查,need_check,诊断检查
食管蹼和食管环,食管造影,need_check,诊断检查
结节性液化性脂膜炎,造影检查,need_check,诊断检查
色素性皮肤病,皮肤颜色,need_check,诊断检查
脑血吸虫病,血常规,need_check,诊断检查
结节性多动脉炎,抗中性粒细胞胞浆,need_check,诊断检查
小儿再生障碍性贫血,涂片,need_check,诊断检查
类癌,内镜检查,need_check,诊断检查
急性出血性坏死性小肠炎,腹部平片,need_check,诊断检查
崩漏,妇科超声检查,need_check,诊断检查
老年人肺心病,肺部检查,need_check,诊断检查
非淋性前列腺炎,核磁共振成像(MRI),need_check,诊断检查
钩端螺旋体病神经系统表现,脑脊液常规检验（CSF）,need_check,诊断检查
五更泄,尿常规,need_check,诊断检查
唇舌水肿及面瘫综合征,CT检查,need_check,诊断检查
进行性骨干发育不全,螺旋CT检查,need_check,诊断检查
新生儿溶血病,有核红细胞,need_check,诊断检查
小儿注意缺陷障碍,尿常规,need_check,诊断检查
直肠前突,排粪造影检查,need_check,诊断检查
外阴上皮样肉瘤,免疫病理检查,need_check,诊断检查
阑尾寄生虫病,虫卵计数法,need_check,诊断检查
硬脑膜下血肿,脑血管造影,need_check,诊断检查
乳腺纤维腺瘤,涂片,need_check,诊断检查
小儿干燥综合征,ECT检查,need_check,诊断检查
月经病,妇科超声检查,need_check,诊断检查
虚寒咳嗽,肺功能检查,need_check,诊断检查
甲状腺炎,游离甲状腺素（FT4）,need_check,诊断检查
食管瘢痕性狭窄,胸部平片,need_check,诊断检查
士的宁中毒,血常规,need_check,诊断检查
血管脂肪瘤,细胞组织化学染色,need_check,诊断检查
纵膈肿瘤,胸部CT检查,need_check,诊断检查
老年人室性期前收缩,心电图,need_check,诊断检查
眼弓蛔虫病,眼及眶区CT检查,need_check,诊断检查
倾倒综合征,5-羟色胺,need_check,诊断检查
肝硬化,复方碘试验,need_check,诊断检查
Friedreich共济失调症,脊柱椎体平扫,need_check,诊断检查
胸腺癌,便常规,need_check,诊断检查
气压创伤性中耳炎,耳镜检查法,need_check,诊断检查
食管念珠菌感染,内镜检查,need_check,诊断检查
慢性阻塞性肺疾病,胸部平片,need_check,诊断检查
胸腺癌,胸部MRI,need_check,诊断检查
妊娠呕吐,黑加征,need_check,诊断检查
鼻咽血管纤维瘤,鼻咽部MRI检查,need_check,诊断检查
颌骨癌,颌面五官CT检查,need_check,诊断检查
血管畸形引起的吞咽困难,造影检查,need_check,诊断检查
乙脑伴发的精神障碍,补体结合试验,need_check,诊断检查
脐疝,腹部包块,need_check,诊断检查
脑垂体功能异常伴发的精神障碍,神经系统检查,need_check,诊断检查
肝腺瘤,肝、胆、胰、脾的MRI检查,need_check,诊断检查
老年人原发性血小板增多症,血常规,need_check,诊断检查
糖尿病肾病,尿微量转铁蛋白,need_check,诊断检查
心脏脂肪瘤,胸部MRI,need_check,诊断检查
开放性脑外伤,眼科检查,need_check,诊断检查
小儿糖原贮积病Ⅶ型,果糖耐量试验,need_check,诊断检查
食管类癌,食道X线钡餐检查,need_check,诊断检查
紫癜性扁平苔藓,皮肤涂片显微镜检查,need_check,诊断检查
股骨转子下骨折,骨密度测定,need_check,诊断检查
骨雅司病,X线碘油造影,need_check,诊断检查
慢性淋巴细胞性白血病,植物血凝素试验,need_check,诊断检查
阴道异物,三合诊,need_check,诊断检查
蔬菜皮炎,皮肤颜色,need_check,诊断检查
外阴佩吉特病,肿瘤标志物检测,need_check,诊断检查
小儿中暑和暑热症,血清谷草转氨酶,need_check,诊断检查
毛根鞘癌,磁共振平扫,need_check,诊断检查
结核性心包炎,颈静脉检查,need_check,诊断检查
神经官能性表皮剥脱,血常规,need_check,诊断检查
小儿中毒型痢疾,心电图,need_check,诊断检查
小儿房间隔缺损,心电图,need_check,诊断检查
石棉肺,胸部透视,need_check,诊断检查
全身性红斑狼疮,抗磷脂抗体,need_check,诊断检查
颞下颌关节强直,颞下颌关节检查,need_check,诊断检查
膀胱外翻,角尺度试验,need_check,诊断检查
胎热,尿常规,need_check,诊断检查
脑膜炎,脑脊液天门冬氨酸氨基转移酶,need_check,诊断检查
新生儿泌尿系统感染,血常规,need_check,诊断检查
原发性阿米巴脑膜脑炎,脑脊液细菌培养,need_check,诊断检查
软纤维瘤,病理反射检查,need_check,诊断检查
视网膜炎,眼底检查,need_check,诊断检查
老年人心力衰竭,心电图,need_check,诊断检查
臀位难产,四步触诊法,need_check,诊断检查
妊娠合并肺栓塞,血液生化六项检查,need_check,诊断检查
小儿期前收缩,心电图,need_check,诊断检查
先天性无虹膜,视力,need_check,诊断检查
附睾炎,白细胞计数（WBC）,need_check,诊断检查
前列腺囊肿,静脉尿路造影,need_check,诊断检查
梗阻性尿路疾病,靛胭脂试验,need_check,诊断检查
小儿高黏稠综合征,血清黏度（SV）,need_check,诊断检查
非结核分枝杆菌性角膜炎,涂片,need_check,诊断检查
外生殖器畸形,外生殖器检查,need_check,诊断检查
慢性细菌性痢疾,血常规,need_check,诊断检查
慢性创伤性滑囊炎,骨骼触诊,need_check,诊断检查
布氏菌病,凝集实验,need_check,诊断检查
脊柱关节炎,四肢的骨和关节平片,need_check,诊断检查
杜波组织胞浆菌病,直接涂片检查,need_check,诊断检查
压迫性视神经病变,眼底荧光血管造影,need_check,诊断检查
Kimura病,浆细胞,need_check,诊断检查
精神分裂症,SPECT显像,need_check,诊断检查
剥脱性唇炎,免疫病理检查,need_check,诊断检查
急性腹泻,白细胞分类计数,need_check,诊断检查
心血管疾病,心血管造影,need_check,诊断检查
外阴平滑肌瘤,阴道分泌物细胞学检查,need_check,诊断检查
腹主动脉瘤,腹部平片,need_check,诊断检查
遗传性球形红细胞增多症,心电图,need_check,诊断检查
骶髂关节扭伤或半脱位,盖斯兰试验,need_check,诊断检查
荨麻疹型药疹,组织胺激发试验,need_check,诊断检查
产后抑郁症,脑神经检查,need_check,诊断检查
黄疸性肝炎,血清腺苷脱氨酶（ADA）,need_check,诊断检查
类癌综合征,钙激发试验,need_check,诊断检查
小细胞肺癌,肿瘤神经多肽受体显像,need_check,诊断检查
迁延性肺嗜酸粒细胞浸润症,胸部平片,need_check,诊断检查
胎粪性便秘,胃肠道功能动力学检查,need_check,诊断检查
小儿雅司病,皮损,need_check,诊断检查
H7n7,胸部平片,need_check,诊断检查
急性化脓性乳腺炎,乳房检查,need_check,诊断检查
梅毒性角膜病变,脑脊液检查-化学检查-蛋白质检查,need_check,诊断检查
食管癌,上消化道功能测定和显像,need_check,诊断检查
后天性视网膜劈裂,视野检查,need_check,诊断检查
早产,IgG抗A-效价测定,need_check,诊断检查
小儿糖原贮积病Ⅲ型,半乳糖耐量试验,need_check,诊断检查
获得性循环抗凝物质增多症,复钙时间,need_check,诊断检查
老年人心源性休克,纤维蛋白降解产物,need_check,诊断检查
乳溢,催乳素(PRL),need_check,诊断检查
急性白血病,特异性脂酶染色,need_check,诊断检查
小儿醛固酮过多症,肾素活性,need_check,诊断检查
沙门氏菌性肠炎,电子肠镜,need_check,诊断检查
播散性复发性漏斗部毛囊炎,细胞组织化学染色,need_check,诊断检查
糖尿病性肾病,尿微量清蛋白,need_check,诊断检查
小儿动脉导管未闭,二维超声心动图,need_check,诊断检查
职业性哮喘,特异性IgE抗体,need_check,诊断检查
角膜擦伤,角膜地形图检查,need_check,诊断检查
妊娠合并肺结核,妇科超声检查,need_check,诊断检查
狼疮性肾炎,狼疮带试验,need_check,诊断检查
遗传性凝血因子Ⅶ缺乏,肾功能检查,need_check,诊断检查
小儿慢性肾功能衰竭,尿常规,need_check,诊断检查
室性并行心律及室性并行心律性心动过速,多普勒超声心动图,need_check,诊断检查
原卟啉病,骨髓象分析,need_check,诊断检查
恶性胸腔积液,胸部CT检查,need_check,诊断检查
外耳道异物,耳的一般检查法,need_check,诊断检查
老年人前列腺增生症,放射性核素肾图,need_check,诊断检查
新生儿黄疸,红细胞血清总胆红素,need_check,诊断检查
纵隔霍奇金淋巴瘤,血管造影,need_check,诊断检查
多瓣膜病,多普勒超声心动图,need_check,诊断检查
外伤性胆管损伤,腹部CT,need_check,诊断检查
良性脂肪母细胞瘤,真菌组织病理学,need_check,诊断检查
小肠原发性恶性淋巴瘤,粪便隐血试验(OBT),need_check,诊断检查
外阴白化病,细胞组织化学染色,need_check,诊断检查
慢性结肠炎,肠镜,need_check,诊断检查
肺纤维化,肺功能检查,need_check,诊断检查
胫骨后唇骨折,CT平扫,need_check,诊断检查
支气管哮喘,一秒用力呼出量／用力肺活量比值,need_check,诊断检查
阴道腺病,阴道妇科常规检查,need_check,诊断检查
髓母细胞瘤,头颅正侧位片,need_check,诊断检查
化学烧伤,体温测量,need_check,诊断检查
妊娠合并慢性肾小球肾炎,尿常规,need_check,诊断检查
小儿感冒,血常规,need_check,诊断检查
小儿急性播散性脑脊髓炎,脑电图检查,need_check,诊断检查
癌症,癌胚抗原（CEA）,need_check,诊断检查
遗传性抗凝血酶Ⅲ缺乏症,胸部平片,need_check,诊断检查
老年人血管性痴呆,血管造影,need_check,诊断检查
后天性三尖瓣关闭不全,心电图,need_check,诊断检查
脓窠疮,尿常规,need_check,诊断检查
老年人过敏性紫癜,凝血时间,need_check,诊断检查
失荣,淋巴显像,need_check,诊断检查
肤胀,便常规,need_check,诊断检查
离位皮炎,尿常规,need_check,诊断检查
先天性肿瘤,基础代谢,need_check,诊断检查
臂丛神经损伤,肌电图,need_check,诊断检查
小儿肥胖通气不良综合征,CT检查,need_check,诊断检查
多胎妊娠,系统胎儿超声检查,need_check,诊断检查
幼年型粒-单核细胞白血病,血涂片,need_check,诊断检查
女性的青春期延迟,GnRH兴奋试验,need_check,诊断检查
小肠虚寒,尿常规,need_check,诊断检查
红皮性银屑病,皮肤涂片显微镜检查,need_check,诊断检查
新生儿弥散性血管内凝血,血浆激肽释放酶原测定,need_check,诊断检查
二尖瓣狭窄,脉搏,need_check,诊断检查
小儿输尿管脱垂,血常规,need_check,诊断检查
不均匀性脂肪肝,肝大小,need_check,诊断检查
结节性甲状腺肿,免疫病理检查,need_check,诊断检查
胃穿孔,上消化道X线钡餐,need_check,诊断检查
霉菌性阴道炎,电子阴道镜,need_check,诊断检查
胃气上逆,胃镜,need_check,诊断检查
蹄铁形肾,放射性核素肾扫描,need_check,诊断检查
小儿锁骨颅骨发育不全综合征,便常规,need_check,诊断检查
梅毒性关节炎,梅毒血清试验,need_check,诊断检查
阴道嗜血杆菌性阴道炎,阴道分泌物检查,need_check,诊断检查
开合,口腔X光片检查,need_check,诊断检查
小儿视网膜色素变性-肥胖-多指综合征,阴茎超声检查,need_check,诊断检查
小儿丙型病毒性肝炎,丙型肝炎病毒抗体免疫球蛋白G,need_check,诊断检查
宫颈浸润癌,脱落细胞检查,need_check,诊断检查
急性杂合性白血病,心电图,need_check,诊断检查
脑蛛网膜炎,颅脑CT检查,need_check,诊断检查
遗传性球形红细胞增多症,红细胞机械性脆性试验,need_check,诊断检查
视网膜毛细血管血管瘤,血管造影,need_check,诊断检查
阴道内胚窦瘤,阴道妇科常规检查,need_check,诊断检查
上颌窦恶性肿瘤,耳鼻咽喉CT检查,need_check,诊断检查
髋关节脱位,托马斯试验,need_check,诊断检查
铬及其化合物引起的皮肤病,皮肤癌检测,need_check,诊断检查
浆膜下肌瘤,妇科常规检查,need_check,诊断检查
小儿混合性结缔组织病,四肢的骨和关节平片,need_check,诊断检查
小儿库欣综合征,腹部平片,need_check,诊断检查
霉菌性阴道炎,阴道清洁度检查,need_check,诊断检查
恶性葡萄胎,唾液醛固酮,need_check,诊断检查
硬脊膜外脓肿,脊椎平片,need_check,诊断检查
高血压脑出血,脑血管造影,need_check,诊断检查
小儿腺苷脱氨酶缺乏,尿常规,need_check,诊断检查
网膜炎,血常规,need_check,诊断检查
睑外翻,眼球及眼眶检查法,need_check,诊断检查
重症联合免疫缺陷,Ⅰ级产前超声检查,need_check,诊断检查
高血压性心肌病,M型超声心动图（ME）,need_check,诊断检查
麻疹,心电图,need_check,诊断检查
小儿慢性支气管炎,尿常规,need_check,诊断检查
复发性流产,妇科超声检查,need_check,诊断检查
腕管综合征,四肢的骨和关节平片,need_check,诊断检查
急性胃炎,便常规,need_check,诊断检查
颌周蜂窝织炎,白细胞分类计数,need_check,诊断检查
静脉曲张,交通静脉瓣膜功能试验,need_check,诊断检查
脑癌,核磁共振成像(MRI),need_check,诊断检查
老年挛缩,CT平扫,need_check,诊断检查
耳真菌病,真菌培养检查,need_check,诊断检查
胰腺肉瘤,肝、胆、胰、脾的MRI检查,need_check,诊断检查
继发性肾上腺功能不足,血浆皮质醇,need_check,诊断检查
腰椎间盘突出,踝反射,need_check,诊断检查
肺部钩虫病,钩蚴培养法,need_check,诊断检查
咽肌痉挛,耳鼻咽喉CT检查,need_check,诊断检查
埃利希体病,细菌对于碳水化合物的代谢试验,need_check,诊断检查
青光眼睫状体炎综合征,血管造影,need_check,诊断检查
输卵管性不孕,输卵管通气试验,need_check,诊断检查
胃梅毒,胃钡餐造影,need_check,诊断检查
吞咽困难,食管钡餐透视,need_check,诊断检查
肺地丝菌病,痰液细菌培养,need_check,诊断检查
肝纤维板层癌,血管造影,need_check,诊断检查
隐球菌病,涂片,need_check,诊断检查
颅内肿瘤性出血,血管造影,need_check,诊断检查
乳头溢液,钼靶X线检查,need_check,诊断检查
小儿韦格纳肉芽肿,胸部CT检查,need_check,诊断检查
先天性风疹综合征,脾脏超声检查,need_check,诊断检查
诺卡放线菌病,皮损,need_check,诊断检查
眼外肌病及弱视,眼功能检查,need_check,诊断检查
长膜壳绦虫病,白细胞分类计数,need_check,诊断检查
运动员胸背与腰背痛,脊柱运动试验,need_check,诊断检查
儿童腹痛,便常规,need_check,诊断检查
小儿结节性甲状腺肿,甲状腺B型超声检查,need_check,诊断检查
小儿消化性溃疡,呼气试验,need_check,诊断检查
小儿病毒性心肌炎,狼疮细胞,need_check,诊断检查
小儿常染色体显性小脑性共济失调,脑电图检查,need_check,诊断检查
周围性软骨肉瘤,CT检查,need_check,诊断检查
